Date,Site.Name,COUNTY,SITE_LONGITUDE,SITE_LATITUDE,Year,Month,PM2.5,Ozone
7-01-20,Millbrook School,Wake,-78.574167,35.856111,7,1,38,44.5
7-01-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,1,34,43.5
7-01-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,1,38,44.5
7-02-20,,Swain,-83.310242,35.498711,7,2,NA,34.5
7-02-20,Bryson City,Swain,-83.442133,35.434767,7,2,32,34
7-02-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,2,21,39.5
7-02-20,Clemmons Middle,Forsyth,-80.342,36.026,7,2,35.666666666666664,42
7-02-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,2,37.333333333333336,48.5
7-02-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,2,NA,38.5
7-02-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,2,46,81.5
7-02-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,2,34,45.5
7-02-20,Leggett,Edgecombe,-77.5843,35.988278,7,2,43.5,53
7-02-20,Linville Falls,Avery,-81.933072,35.972347,7,2,NA,31.5
7-02-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,2,32.5,57
7-02-20,Millbrook School,Wake,-78.574167,35.856111,7,2,46,62.5
7-02-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,2,36.5,54
7-02-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,2,52.5,48.5
7-03-20,,Swain,-83.310242,35.498711,7,3,NA,33
7-03-20,Bryson City,Swain,-83.442133,35.434767,7,3,27,32.5
7-03-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,3,35.5,43
7-03-20,Clemmons Middle,Forsyth,-80.342,36.026,7,3,47,50.5
7-03-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,3,39.5,52.5
7-03-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,3,NA,44.5
7-03-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,3,45.666666666666664,69.5
7-03-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,3,41,54
7-03-20,Leggett,Edgecombe,-77.5843,35.988278,7,3,45.5,45.5
7-03-20,Linville Falls,Avery,-81.933072,35.972347,7,3,NA,36
7-03-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,3,41.5,46.5
7-03-20,Millbrook School,Wake,-78.574167,35.856111,7,3,47,55.5
7-03-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,3,46.5,49.5
7-03-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,3,49,65.5
7-04-20,,Swain,-83.310242,35.498711,7,4,NA,37
7-04-20,,Hyde,-76.2071654064174,35.4510904272765,7,4,11,NA
7-04-20,Bryson City,Swain,-83.442133,35.434767,7,4,43,36.5
7-04-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,4,14,35
7-04-20,Clemmons Middle,Forsyth,-80.342,36.026,7,4,47.5,42
7-04-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,4,50,33.5
7-04-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,4,45,40.5
7-04-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,4,54.75,40
7-04-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,4,52.666666666666664,42
7-04-20,Leggett,Edgecombe,-77.5843,35.988278,7,4,38,37
7-04-20,Linville Falls,Avery,-81.933072,35.972347,7,4,43,37
7-04-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,4,41,36
7-04-20,Millbrook School,Wake,-78.574167,35.856111,7,4,47.8,38.5
7-04-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,4,33,33.5
7-04-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,4,44.5,37.5
7-05-20,,Swain,-83.310242,35.498711,7,5,NA,27
7-05-20,Bryson City,Swain,-83.442133,35.434767,7,5,38,28
7-05-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,5,8,28.5
7-05-20,Clemmons Middle,Forsyth,-80.342,36.026,7,5,41.5,34
7-05-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,5,29,42.5
7-05-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,5,NA,31.5
7-05-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,5,45.5,39
7-05-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,5,40.666666666666664,42
7-05-20,Leggett,Edgecombe,-77.5843,35.988278,7,5,24.5,33.5
7-05-20,Linville Falls,Avery,-81.933072,35.972347,7,5,NA,26.5
7-05-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,5,30,37.5
7-05-20,Millbrook School,Wake,-78.574167,35.856111,7,5,37.4,41
7-05-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,5,28.5,34.5
7-05-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,5,32,39
7-06-20,,Swain,-83.310242,35.498711,7,6,NA,23
7-06-20,Bryson City,Swain,-83.442133,35.434767,7,6,30,27
7-06-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,6,0,26.5
7-06-20,Clemmons Middle,Forsyth,-80.342,36.026,7,6,39,31.5
7-06-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,6,17,34
7-06-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,6,NA,36
7-06-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,6,33.666666666666664,39.5
7-06-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,6,34,34
7-06-20,Leggett,Edgecombe,-77.5843,35.988278,7,6,47,39
7-06-20,Linville Falls,Avery,-81.933072,35.972347,7,6,NA,26.5
7-06-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,6,33,40.5
7-06-20,Millbrook School,Wake,-78.574167,35.856111,7,6,35.25,38
7-06-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,6,27,41
7-06-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,6,32,37
7-07-20,,Swain,-83.310242,35.498711,7,7,NA,27
7-07-20,,Hyde,-76.2071654064174,35.4510904272765,7,7,22,NA
7-07-20,Bryson City,Swain,-83.442133,35.434767,7,7,35,27
7-07-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,7,23,32.5
7-07-20,Clemmons Middle,Forsyth,-80.342,36.026,7,7,35,34.5
7-07-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,7,24.5,31.5
7-07-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,7,6,36
7-07-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,7,40.25,36.5
7-07-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,7,29,36.5
7-07-20,Leggett,Edgecombe,-77.5843,35.988278,7,7,41,30.5
7-07-20,Linville Falls,Avery,-81.933072,35.972347,7,7,22,26.5
7-07-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,7,28,35
7-07-20,Millbrook School,Wake,-78.574167,35.856111,7,7,33.2,33.5
7-07-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,7,31.333333333333332,34.5
7-07-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,7,37.5,29
7-08-20,,Swain,-83.310242,35.498711,7,8,NA,31
7-08-20,Bryson City,Swain,-83.442133,35.434767,7,8,30.5,31
7-08-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,8,10,31
7-08-20,Clemmons Middle,Forsyth,-80.342,36.026,7,8,30,44
7-08-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,8,29.5,35.5
7-08-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,8,NA,50.5
7-08-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,8,45.25,70.5
7-08-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,8,27.333333333333332,45
7-08-20,Leggett,Edgecombe,-77.5843,35.988278,7,8,36,33
7-08-20,Linville Falls,Avery,-81.933072,35.972347,7,8,NA,32.5
7-08-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,8,14,39
7-08-20,Millbrook School,Wake,-78.574167,35.856111,7,8,35.4,40
7-08-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,8,32,35
7-08-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,8,34,35
7-09-20,,Swain,-83.310242,35.498711,7,9,NA,37
7-09-20,Bryson City,Swain,-83.442133,35.434767,7,9,33.5,36
7-09-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,9,13.5,31
7-09-20,Clemmons Middle,Forsyth,-80.342,36.026,7,9,30,41.5
7-09-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,9,25.5,37.5
7-09-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,9,NA,40.5
7-09-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,9,27.333333333333332,42.5
7-09-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,9,27,40.5
7-09-20,Leggett,Edgecombe,-77.5843,35.988278,7,9,27,39
7-09-20,Linville Falls,Avery,-81.933072,35.972347,7,9,NA,37
7-09-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,9,22,39.5
7-09-20,Millbrook School,Wake,-78.574167,35.856111,7,9,27.75,43
7-09-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,9,27,40
7-09-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,9,25,42
7-10-20,,Swain,-83.310242,35.498711,7,10,NA,35.5
7-10-20,,Hyde,-76.2071654064174,35.4510904272765,7,10,23,NA
7-10-20,Bryson City,Swain,-83.442133,35.434767,7,10,36,36
7-10-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,10,20.5,58
7-10-20,Clemmons Middle,Forsyth,-80.342,36.026,7,10,43,45
7-10-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,10,41.666666666666664,64
7-10-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,10,30,41.5
7-10-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,10,38.25,52.5
7-10-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,10,41.666666666666664,49.5
7-10-20,Leggett,Edgecombe,-77.5843,35.988278,7,10,42.5,59.5
7-10-20,Linville Falls,Avery,-81.933072,35.972347,7,10,34,38
7-10-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,10,34,47
7-10-20,Millbrook School,Wake,-78.574167,35.856111,7,10,40.6,60.5
7-10-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,10,40.333333333333336,65.5
7-10-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,10,39.5,60
7-11-20,,Swain,-83.310242,35.498711,7,11,NA,31
7-11-20,Bryson City,Swain,-83.442133,35.434767,7,11,32.5,33.5
7-11-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,11,35,53.5
7-11-20,Clemmons Middle,Forsyth,-80.342,36.026,7,11,42.5,44.5
7-11-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,11,39,46
7-11-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,11,NA,43.5
7-11-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,11,34.25,68.5
7-11-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,11,36.666666666666664,49.5
7-11-20,Leggett,Edgecombe,-77.5843,35.988278,7,11,45.5,51
7-11-20,Linville Falls,Avery,-81.933072,35.972347,7,11,NA,34.5
7-11-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,11,39.5,55
7-11-20,Millbrook School,Wake,-78.574167,35.856111,7,11,47.25,64
7-11-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,11,46.5,62.5
7-11-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,11,54.5,62
7-12-20,,Swain,-83.310242,35.498711,7,12,NA,28.5
7-12-20,Bryson City,Swain,-83.442133,35.434767,7,12,35,31
7-12-20,Castle Hayne,New Hanover,-77.838611,34.364167,7,12,29,37.5
7-12-20,Clemmons Middle,Forsyth,-80.342,36.026,7,12,40,67
7-12-20,Durham Armory,Durham,-78.904037,36.0329550008979,7,12,40.5,46
7-12-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,7,12,NA,41
7-12-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,7,12,33.333333333333336,59
7-12-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,7,12,39.5,60.5
7-12-20,Leggett,Edgecombe,-77.5843,35.988278,7,12,37.5,43.5
7-12-20,Linville Falls,Avery,-81.933072,35.972347,7,12,NA,35
7-12-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,7,12,42,57.5
7-12-20,Millbrook School,Wake,-78.574167,35.856111,7,12,44.666666666666664,45.5
7-12-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,7,12,43,41
7-12-20,West Johnston Co.,Johnston,-78.4622,35.59095,7,12,45.5,39
8-01-20,,Swain,-83.310242,35.498711,8,1,NA,32.5
8-01-20,Bryson City,Swain,-83.442133,35.434767,8,1,30,32.5
8-01-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,1,13,26
8-01-20,Clemmons Middle,Forsyth,-80.342,36.026,8,1,40,42.5
8-01-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,1,36.333333333333336,47
8-01-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,1,NA,38
8-01-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,1,33,51
8-01-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,1,35.333333333333336,59
8-01-20,Leggett,Edgecombe,-77.5843,35.988278,8,1,33.5,33
8-01-20,Linville Falls,Avery,-81.933072,35.972347,8,1,NA,32
8-01-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,1,27,47.5
8-01-20,Millbrook School,Wake,-78.574167,35.856111,8,1,44.25,47
8-01-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,1,34.5,31
8-01-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,1,39.5,34
8-02-20,,Swain,-83.310242,35.498711,8,2,NA,27
8-02-20,Bryson City,Swain,-83.442133,35.434767,8,2,7,27
8-02-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,2,21,16
8-02-20,Clemmons Middle,Forsyth,-80.342,36.026,8,2,25,40.5
8-02-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,2,26.5,34
8-02-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,2,NA,35.5
8-02-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,2,30.5,34.5
8-02-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,2,23,60
8-02-20,Leggett,Edgecombe,-77.5843,35.988278,8,2,27,23.5
8-02-20,Linville Falls,Avery,-81.933072,35.972347,8,2,NA,31
8-02-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,2,16,37.5
8-02-20,Millbrook School,Wake,-78.574167,35.856111,8,2,32.666666666666664,33
8-02-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,2,25,24.5
8-02-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,2,28,30.5
8-03-20,,Swain,-83.310242,35.498711,8,3,NA,26.5
8-03-20,,Hyde,-76.2071654064174,35.4510904272765,8,3,17,NA
8-03-20,Bryson City,Swain,-83.442133,35.434767,8,3,10,28
8-03-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,3,0,20
8-03-20,Clemmons Middle,Forsyth,-80.342,36.026,8,3,32,35
8-03-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,3,20.666666666666668,27
8-03-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,3,2,40.5
8-03-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,3,25.666666666666668,34
8-03-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,3,23.333333333333332,33.5
8-03-20,Leggett,Edgecombe,-77.5843,35.988278,8,3,17,23.5
8-03-20,Linville Falls,Avery,-81.933072,35.972347,8,3,5,24
8-03-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,3,20.5,34
8-03-20,Millbrook School,Wake,-78.574167,35.856111,8,3,25,25
8-03-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,3,14.333333333333334,25.5
8-03-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,3,25,24
8-04-20,,Swain,-83.310242,35.498711,8,4,NA,26.5
8-04-20,Bryson City,Swain,-83.442133,35.434767,8,4,15,27.5
8-04-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,4,0,19
8-04-20,Clemmons Middle,Forsyth,-80.342,36.026,8,4,30.5,33.5
8-04-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,4,33.666666666666664,31
8-04-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,4,NA,41.5
8-04-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,4,34,40.5
8-04-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,4,29.5,38.5
8-04-20,Leggett,Edgecombe,-77.5843,35.988278,8,4,33,34
8-04-20,Linville Falls,Avery,-81.933072,35.972347,8,4,NA,28.5
8-04-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,4,30,41.5
8-04-20,Millbrook School,Wake,-78.574167,35.856111,8,4,35,36.5
8-04-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,4,19.5,31.5
8-04-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,4,27,29.5
8-05-20,,Swain,-83.310242,35.498711,8,5,NA,27
8-05-20,Bryson City,Swain,-83.442133,35.434767,8,5,25,30
8-05-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,5,0,25.5
8-05-20,Clemmons Middle,Forsyth,-80.342,36.026,8,5,36.5,42.5
8-05-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,5,33.5,39
8-05-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,5,NA,43.5
8-05-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,5,31,51.5
8-05-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,5,34,48
8-05-20,Leggett,Edgecombe,-77.5843,35.988278,8,5,21,28.5
8-05-20,Linville Falls,Avery,-81.933072,35.972347,8,5,NA,25
8-05-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,5,32,48
8-05-20,Millbrook School,Wake,-78.574167,35.856111,8,5,33,36.5
8-05-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,5,22.5,30
8-05-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,5,31,32.5
8-06-20,,Swain,-83.310242,35.498711,8,6,NA,24.5
8-06-20,,Hyde,-76.2071654064174,35.4510904272765,8,6,32,NA
8-06-20,Bryson City,Swain,-83.442133,35.434767,8,6,32.5,29.5
8-06-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,6,20,37.5
8-06-20,Clemmons Middle,Forsyth,-80.342,36.026,8,6,44.5,42.5
8-06-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,6,36,43
8-06-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,6,20,38
8-06-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,6,32,52.5
8-06-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,6,37.25,46
8-06-20,Leggett,Edgecombe,-77.5843,35.988278,8,6,34.5,33.5
8-06-20,Linville Falls,Avery,-81.933072,35.972347,8,6,21,31.5
8-06-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,6,40,49
8-06-20,Millbrook School,Wake,-78.574167,35.856111,8,6,41.4,47.5
8-06-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,6,31.666666666666668,38
8-06-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,6,45.5,42
8-07-20,,Swain,-83.310242,35.498711,8,7,NA,29
8-07-20,Bryson City,Swain,-83.442133,35.434767,8,7,35,34
8-07-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,7,18.5,35
8-07-20,Clemmons Middle,Forsyth,-80.342,36.026,8,7,39,41.5
8-07-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,7,40.333333333333336,42
8-07-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,7,NA,38
8-07-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,7,36,55
8-07-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,7,36.333333333333336,40.5
8-07-20,Leggett,Edgecombe,-77.5843,35.988278,8,7,44.5,42
8-07-20,Linville Falls,Avery,-81.933072,35.972347,8,7,NA,34
8-07-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,7,33.5,47
8-07-20,Millbrook School,Wake,-78.574167,35.856111,8,7,46.2,43.5
8-07-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,7,45,41.5
8-07-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,7,45,40.5
8-08-20,,Swain,-83.310242,35.498711,8,8,NA,31.5
8-08-20,Bryson City,Swain,-83.442133,35.434767,8,8,33,31
8-08-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,8,27,41.5
8-08-20,Clemmons Middle,Forsyth,-80.342,36.026,8,8,31.5,39
8-08-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,8,27,44
8-08-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,8,NA,45
8-08-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,8,32.5,42.5
8-08-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,8,27,39
8-08-20,Leggett,Edgecombe,-77.5843,35.988278,8,8,34,44
8-08-20,Linville Falls,Avery,-81.933072,35.972347,8,8,NA,32.5
8-08-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,8,24,44
8-08-20,Millbrook School,Wake,-78.574167,35.856111,8,8,30.75,46
8-08-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,8,43,45.5
8-08-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,8,31,42.5
8-09-20,,Swain,-83.310242,35.498711,8,9,NA,32
8-09-20,,Hyde,-76.2071654064174,35.4510904272765,8,9,25,NA
8-09-20,Bryson City,Swain,-83.442133,35.434767,8,9,29.5,35.5
8-09-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,9,35,43
8-09-20,Clemmons Middle,Forsyth,-80.342,36.026,8,9,41,43.5
8-09-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,9,36,50
8-09-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,9,18,44.5
8-09-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,9,31,78
8-09-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,9,34.333333333333336,43
8-09-20,Leggett,Edgecombe,-77.5843,35.988278,8,9,36.5,43
8-09-20,Linville Falls,Avery,-81.933072,35.972347,8,9,21,39
8-09-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,9,35.5,46
8-09-20,Millbrook School,Wake,-78.574167,35.856111,8,9,43,57.5
8-09-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,9,29.5,57
8-09-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,9,43,51.5
8-10-20,,Swain,-83.310242,35.498711,8,10,NA,28
8-10-20,Bryson City,Swain,-83.442133,35.434767,8,10,30,30
8-10-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,10,42,46
8-10-20,Clemmons Middle,Forsyth,-80.342,36.026,8,10,48,53
8-10-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,10,44.333333333333336,47
8-10-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,10,NA,39
8-10-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,10,46,49
8-10-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,10,44.666666666666664,56
8-10-20,Leggett,Edgecombe,-77.5843,35.988278,8,10,43.5,43
8-10-20,Linville Falls,Avery,-81.933072,35.972347,8,10,NA,32.5
8-10-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,10,38,48
8-10-20,Millbrook School,Wake,-78.574167,35.856111,8,10,53,59
8-10-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,10,52,46.5
8-10-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,10,52,48.5
8-11-20,,Swain,-83.310242,35.498711,8,11,NA,30.5
8-11-20,Bryson City,Swain,-83.442133,35.434767,8,11,24,32
8-11-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,11,22,39
8-11-20,Clemmons Middle,Forsyth,-80.342,36.026,8,11,38.5,41.5
8-11-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,11,42,42
8-11-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,11,NA,35.5
8-11-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,11,36,43
8-11-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,11,34.5,43
8-11-20,Leggett,Edgecombe,-77.5843,35.988278,8,11,35,41.5
8-11-20,Linville Falls,Avery,-81.933072,35.972347,8,11,NA,30
8-11-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,11,35,43
8-11-20,Millbrook School,Wake,-78.574167,35.856111,8,11,47.25,44.5
8-11-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,11,46,41.5
8-11-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,11,45.5,40.5
8-12-20,,Swain,-83.310242,35.498711,8,12,NA,32.5
8-12-20,,Hyde,-76.2071654064174,35.4510904272765,8,12,28,NA
8-12-20,Bryson City,Swain,-83.442133,35.434767,8,12,41,36
8-12-20,Castle Hayne,New Hanover,-77.838611,34.364167,8,12,17.5,37.5
8-12-20,Clemmons Middle,Forsyth,-80.342,36.026,8,12,47.5,38.5
8-12-20,Durham Armory,Durham,-78.904037,36.0329550008979,8,12,36,53
8-12-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,8,12,35,41
8-12-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,8,12,35,45.5
8-12-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,8,12,35.5,43
8-12-20,Leggett,Edgecombe,-77.5843,35.988278,8,12,32,38.5
8-12-20,Linville Falls,Avery,-81.933072,35.972347,8,12,35,34
8-12-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,8,12,33,43.5
8-12-20,Millbrook School,Wake,-78.574167,35.856111,8,12,38.6,44.5
8-12-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,8,12,31,41.5
8-12-20,West Johnston Co.,Johnston,-78.4622,35.59095,8,12,36.5,38.5
9-01-20,,Swain,-83.310242,35.498711,9,1,NA,31
9-01-20,Bryson City,Swain,-83.442133,35.434767,9,1,29,33.5
9-01-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,1,4,25
9-01-20,Clemmons Middle,Forsyth,-80.342,36.026,9,1,34.5,41.5
9-01-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,1,36.5,36.5
9-01-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,1,NA,39.5
9-01-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,1,34.5,39
9-01-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,1,30.5,42
9-01-20,Leggett,Edgecombe,-77.5843,35.988278,9,1,28,34
9-01-20,Linville Falls,Avery,-81.933072,35.972347,9,1,NA,37
